2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,141.69.100.12,52.182.143.214,63184,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,104.212.67.150,141.69.100.12,443,63172,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:33,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:33,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,141.69.98.35,224.0.0.251,5353,5353,UDP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,141.69.100.12,142.250.186.68,63178,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,146.75.118.172,141.69.100.12,80,63177,TCP
2025-05-20 15:28:34,140.82.113.25,141.69.100.12,443,63128,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63184,TCP
2025-05-20 15:28:34,141.69.100.12,52.182.143.214,63184,443,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63184,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63183,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,141.69.100.12,52.182.143.214,63183,443,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,2.21.21.35,141.69.100.12,80,63185,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63163,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.35,63185,80,TCP
2025-05-20 15:28:34,141.69.100.12,172.64.155.209,63163,443,TCP
2025-05-20 15:28:34,141.69.100.12,172.64.155.209,63163,443,TCP
2025-05-20 15:28:34,146.75.118.172,141.69.100.12,80,63175,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63163,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63163,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,141.69.100.12,172.64.155.209,63160,443,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,141.69.100.12,172.64.155.209,63160,443,TCP
2025-05-20 15:28:34,2.21.21.34,141.69.100.12,80,63176,TCP
2025-05-20 15:28:34,141.69.100.12,172.64.155.209,63160,443,TCP
2025-05-20 15:28:34,2.21.21.35,141.69.100.12,80,63185,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.35,63185,80,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,141.69.100.12,146.75.118.172,63177,80,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,146.75.118.172,141.69.100.12,80,63157,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,140.82.113.25,141.69.100.12,443,63128,TCP
2025-05-20 15:28:34,141.69.100.12,146.75.118.172,63175,80,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63183,TCP
2025-05-20 15:28:34,141.69.100.12,52.182.143.214,63183,443,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63183,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63183,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.34,63176,80,TCP
2025-05-20 15:28:34,52.182.143.214,141.69.100.12,443,63184,TCP
2025-05-20 15:28:34,2.21.21.35,141.69.100.12,80,63185,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.35,63185,80,TCP
2025-05-20 15:28:34,141.69.100.12,172.64.155.209,63160,443,TCP
2025-05-20 15:28:34,141.69.100.12,146.75.118.172,63157,80,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,140.82.113.25,141.69.100.12,443,63128,TCP
2025-05-20 15:28:34,141.69.1.1,141.69.100.12,53,59686,UDP
2025-05-20 15:28:34,141.69.100.12,140.82.113.26,63191,443,TCP
2025-05-20 15:28:34,142.250.186.68,141.69.100.12,443,63178,TCP
2025-05-20 15:28:34,64.233.184.188,141.69.100.12,443,63028,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63160,TCP
2025-05-20 15:28:34,141.69.1.2,141.69.100.12,53,59686,UDP
2025-05-20 15:28:34,2.21.21.19,141.69.100.12,443,63040,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.19,63040,443,TCP
2025-05-20 15:28:34,142.250.186.68,141.69.100.12,443,63178,TCP
2025-05-20 15:28:34,142.250.186.68,141.69.100.12,443,63178,TCP
2025-05-20 15:28:34,141.69.1.2,141.69.100.12,53,59686,UDP
2025-05-20 15:28:34,141.69.1.1,141.69.100.12,53,59686,UDP
2025-05-20 15:28:34,142.250.186.68,141.69.100.12,443,63189,TCP
2025-05-20 15:28:34,172.64.155.209,141.69.100.12,443,63163,TCP
2025-05-20 15:28:34,141.69.100.12,142.250.186.68,63189,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,141.69.100.12,142.250.186.68,63189,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,142.250.186.68,141.69.100.12,443,63189,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,141.69.100.12,142.250.186.68,63189,443,TCP
2025-05-20 15:28:34,146.75.118.172,141.69.100.12,80,63158,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:34,141.69.100.12,146.75.118.172,63158,80,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:34,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,52.182.143.214,141.69.100.12,443,63187,TCP
2025-05-20 15:28:35,52.182.143.214,141.69.100.12,443,63183,TCP
2025-05-20 15:28:35,52.182.143.214,141.69.100.12,443,63190,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,141.69.100.12,52.182.143.214,63190,443,TCP
2025-05-20 15:28:35,141.69.100.12,52.182.143.214,63190,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,142.250.186.68,141.69.100.12,443,63189,TCP
2025-05-20 15:28:35,52.182.143.214,141.69.100.12,443,63190,TCP
2025-05-20 15:28:35,142.250.186.68,141.69.100.12,443,63178,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,141.69.100.12,142.250.186.68,63189,443,TCP
2025-05-20 15:28:35,141.69.100.12,52.182.143.214,63190,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
2025-05-20 15:28:35,141.69.100.12,2.21.21.10,63043,443,TCP
2025-05-20 15:28:35,2.21.21.10,141.69.100.12,443,63043,TCP
